Repo,RelativePath,EmDashCount,ExampleLine
"RickPublic","docs\outreach\channels\linkedin.md","1","# Linkedin — Drafts"
"RickPublic","docs\outreach\channels\substack.md","1","# Substack — Drafts"
"RickPublic","docs\outreach\channels\twitter-x.md","1","# Twitter-X — Drafts"
"RickPublic","docs\outreach\inbox\AdviceBomb_CoAgent_Outreach_CLRIM_20251024_124930\_surfaced\_README.md","1","Pizza Lunch Primer — AI & Policy Volatility (CLRIM‑tailored)"
"RickPublic","docs\outreach\inbox\AdviceBomb_CoAgent_Outreach_CLRIM_20251024_124930\_surfaced\Email_Templates_CLRIM.md","6","# Clean Email — Addressed to Darren (CLRIM)"
"RickPublic","docs\outreach\inbox\AdviceBomb_CoAgent_Outreach_CLRIM_20251024_124930\_surfaced\Followup_Email.md","1","Subject: Thanks — CLRIM lunch next steps"
"RickPublic","docs\outreach\inbox\AdviceBomb_CoAgent_Outreach_CLRIM_20251024_124930\_surfaced\README.md","1","# AdviceBomb — CoAgent Outreach Pack (CLRIM‑personalized)"
"RickPublic","docs\outreach\inbox\AdviceBomb_CoAgent_Outreach_CLRIM_20251024_124930\payload\01_PizzaLunch_Primer\_README.md","1","Pizza Lunch Primer — AI & Policy Volatility (CLRIM‑tailored)"
"RickPublic","docs\outreach\inbox\AdviceBomb_CoAgent_Outreach_CLRIM_20251024_124930\payload\01_PizzaLunch_Primer\README.md","1","Pizza Lunch Primer — AI & Policy Volatility (CLRIM‑tailored)"
"RickPublic","docs\outreach\inbox\AdviceBomb_CoAgent_Outreach_CLRIM_20251024_124930\payload\02_Outreach\Email_Templates_CLRIM.md","6","# Clean Email — Addressed to Darren (CLRIM)"
"RickPublic","docs\outreach\inbox\AdviceBomb_CoAgent_Outreach_CLRIM_20251024_124930\payload\05_Ops_Runbooks\Followup_Email.md","1","Subject: Thanks — CLRIM lunch next steps"
"RickPublic","docs\outreach\inbox\AdviceBomb_CoAgent_Outreach_CLRIM_20251024_124930\README.md","1","# AdviceBomb — CoAgent Outreach Pack (CLRIM‑personalized)"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\_surfaced\INTRO_EMAIL.md","1","— Rick (CoSuite)"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\_surfaced\PROFILE.md","1","# Pol.is / The Computational Democracy Project — Dossier"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\_surfaced\README.md","5","# Outreach AdviceBomb (Partners) — 20251103-071806Z"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\partners\decidim\INTRO_EMAIL.md","1","— Rick (CoSuite)"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\partners\decidim\PROFILE.md","1","# Decidim (Decidim Free Software Association) — Dossier"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\partners\democracyearth\INTRO_EMAIL.md","1","— Rick (CoSuite)"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\partners\democracyearth\PROFILE.md","1","# Democracy Earth Foundation — Dossier"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\partners\g0v-vtaiwan\INTRO_EMAIL.md","1","— Rick (CoSuite)"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\partners\g0v-vtaiwan\PROFILE.md","1","# g0v / vTaiwan community — Dossier"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\partners\gov4git\INTRO_EMAIL.md","1","— Rick (CoSuite)"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\partners\gov4git\PROFILE.md","1","# Gov4Git Foundation — Dossier"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\partners\loomio\INTRO_EMAIL.md","1","— Rick (CoSuite)"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\partners\loomio\PROFILE.md","1","# Loomio Cooperative — Dossier"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\partners\metagov-policykit\INTRO_EMAIL.md","1","— Rick (CoSuite)"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\partners\metagov-policykit\PROFILE.md","1","# Metagov / PolicyKit — Dossier"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\partners\mysociety\INTRO_EMAIL.md","1","— Rick (CoSuite)"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\partners\mysociety\PROFILE.md","1","# mySociety (incl. FixMyStreet, TheyWorkForYou) — Dossier"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\partners\openstates\INTRO_EMAIL.md","1","— Rick (CoSuite)"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\partners\openstates\PROFILE.md","1","# Open States (Plural) — Dossier"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\partners\polis\INTRO_EMAIL.md","1","— Rick (CoSuite)"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\partners\polis\PROFILE.md","1","# Pol.is / The Computational Democracy Project — Dossier"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\templates\INTRO_EMAIL.md","1","— Rick (CoSuite)"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\INTRO_EMAIL.md","1","— Rick (CoSuite)"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\PROFILE.md","1","# Pol.is / The Computational Democracy Project — Dossier"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_20251103-071806Z\README.md","5","# Outreach AdviceBomb (Partners) — 20251103-071806Z"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_CoCivium_20251029-170644Z\_surfaced\Outreach_Intro_Email_Long.md","2","Subject: Welcome to CoCivium / CoSuite — your 5‑minute starter"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_CoCivium_20251029-170644Z\_surfaced\Outreach_Intro_Email_Short.md","1","— <Your Name>"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_CoCivium_20251029-170644Z\_surfaced\README.md","13","- `rickballard/CoContrib/outreach/` — **primary** for contributor-facing collateral"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_CoCivium_20251029-170644Z\_surfaced\Variant_Investor.md","1","— <Your Name>"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_CoCivium_20251029-170644Z\_surfaced\Variant_Nonprofit.md","1","Subject: CoCivium for nonprofits — small, auditable starts"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_CoCivium_20251029-170644Z\outreach\email_templates\Outreach_Intro_Email_Long.md","2","Subject: Welcome to CoCivium / CoSuite — your 5‑minute starter"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_CoCivium_20251029-170644Z\outreach\email_templates\Outreach_Intro_Email_Short.md","1","— <Your Name>"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_CoCivium_20251029-170644Z\outreach\email_templates\Variant_Investor.md","1","— <Your Name>"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_CoCivium_20251029-170644Z\outreach\email_templates\Variant_Nonprofit.md","1","Subject: CoCivium for nonprofits — small, auditable starts"
"RickPublic","docs\outreach\inbox\AdviceBomb_Outreach_CoCivium_20251029-170644Z\README.md","13","- `rickballard/CoContrib/outreach/` — **primary** for contributor-facing collateral"
"RickPublic","docs\status\Nightly.md","1","# Nightly CoStatus — Chris"
"RickPublic","docs\OPS_MANUAL.md","1","# RickPublic — Operations Manual"
"RickPublic","docs\SESSION_SUMMARY_2025-10-07.md","3","# Session Summary — RickPublic / WisdomOps — 2025-10-07"
"RickPublic","drafts\RELEASE-COLD-DROP-SAMPLE.md","2","# RickPublic v2025.10.07 — Cold Drop"
"RickPublic","handoff\00-SESSION-TIMELINE.md","1","# 00 — Session Timeline"
"RickPublic","handoff\01-STATE-OF-REPO.md","4","# 01 — State of Repo (as of 2025-10-24)"
"RickPublic","handoff\02-OPERATIONS-RUNBOOK.md","1","# 02 — Operations Runbook"
"RickPublic","handoff\03-CANDIDATE-POLICY.md","1","# 03 — Candidate Policy (working)"
"RickPublic","handoff\04-BACKLOG.md","1","# 04 — Backlog (prioritized)"
"RickPublic","handoff\05-FAILURES-AND-WORKAROUNDS.md","1","# 05 — Failures & Workarounds"
"RickPublic","handoff\06-NEXT-3-WEEKS.md","1","# 06 — Next 3 Weeks"
"RickPublic","handoff\video_summary_2025-11-03.md","2","# 📨 Handoff to CoPrime — Video Summary: 2025-11-03"
"RickPublic","infographics\methods\README.md","3","- `weights.yml` — weights for CPI_inv, Press_inv, PopulismScore"
"RickPublic","sotw\0001-sachs\post.md","4","# State of the World #1 — Jeffrey D. Sachs on great-power policy risk"
"RickPublic","sotw\0002\post.md","2","# State of the World #2 — (Speaker) on (Topic)"
"RickPublic","sotw\2025-11-03_session-checklist.md","9","# ✅ CoSteward Session Checklist — November 3, 2025"
